point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5,canfd_call_timestamp_us
1279,1744086630315485,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,167.539993,-121.992996,126.762001,167.334000,120.002998,341.665985,368.000000,-692.000000,1741.000000,430.000000,438.000000,374.000000,1744086630236932
1279,1744086630319929,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,167.725998,-122.070999,126.837997,167.453003,120.146004,341.923004,-198.000000,-559.000000,1788.000000,-8.000000,457.000000,279.000000,1744086630236932
1279,1744086630325440,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,167.828995,-122.209999,126.978996,167.623001,120.290001,342.177002,-188.000000,-429.000000,1668.000000,-78.000000,293.000000,352.000000,1744086630236932
1279,1744086630329896,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,167.962997,-122.334000,127.098000,167.709000,120.373001,342.320007,-117.000000,-625.000000,1791.000000,294.000000,425.000000,305.000000,1744086630236932
1279,1744086630335446,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.102997,-122.401001,127.171997,167.875000,120.496002,342.601013,44.000000,-527.000000,1679.000000,95.000000,501.000000,348.000000,1744086630236932
1279,1744086630339869,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.188995,-122.525002,127.288002,168.057007,120.573997,342.773987,-190.000000,-666.000000,2054.000000,-296.000000,518.000000,351.000000,1744086630236932
1279,1744086630345367,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.278000,-122.613998,127.359001,168.173996,120.712997,343.079010,-195.000000,-685.000000,1497.000000,146.000000,447.000000,335.000000,1744086630236932
1279,1744086630349818,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.354996,-122.681999,127.415001,168.251007,120.801003,343.237000,46.000000,-719.000000,1768.000000,364.000000,475.000000,331.000000,1744086630236932
1279,1744086630356378,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.406998,-122.793999,127.532997,168.363998,120.901001,343.489990,328.000000,-826.000000,1867.000000,-17.000000,691.000000,533.000000,1744086630236932
1279,1744086630360825,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.406998,-122.793999,127.532997,168.363998,120.901001,343.489990,328.000000,-826.000000,1867.000000,-17.000000,691.000000,533.000000,1744086630236932
1279,1744086630366329,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.613007,-122.989998,127.739998,168.662003,121.075996,343.858002,462.000000,-661.000000,2107.000000,366.000000,436.000000,325.000000,1744086630236932
1279,1744086630370782,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.699005,-123.056000,127.820000,168.723007,121.164001,344.089996,382.000000,-581.000000,1979.000000,436.000000,359.000000,287.000000,1744086630236932
1279,1744086630376294,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.828995,-123.151001,127.916000,168.869003,121.237999,344.242004,290.000000,-576.000000,1622.000000,19.000000,416.000000,417.000000,1744086630236932
1279,1744086630380721,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,168.923996,-123.214996,127.988998,168.979996,121.319000,344.459015,379.000000,-807.000000,1790.000000,83.000000,477.000000,426.000000,1744086630236932
1279,1744086630386239,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.110992,-123.323997,128.112000,169.098007,121.401001,344.641998,81.000000,-496.000000,1906.000000,474.000000,354.000000,308.000000,1744086630236932
1279,1744086630390683,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.233994,-123.375999,128.175995,169.169998,121.489998,344.786011,65.000000,-773.000000,1853.000000,336.000000,294.000000,396.000000,1744086630236932
1279,1744086630396203,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.417007,-123.467003,128.276001,169.302994,121.538002,345.005005,388.000000,-593.000000,1690.000000,4.000000,443.000000,348.000000,1744086630236932
1279,1744086630400649,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.567993,-123.566002,128.347000,169.397995,121.614998,345.218994,19.000000,-715.000000,2099.000000,48.000000,233.000000,458.000000,1744086630236932
1279,1744086630406147,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.567993,-123.566002,128.347000,169.397995,121.614998,345.218994,19.000000,-715.000000,2099.000000,48.000000,233.000000,458.000000,1744086630236932
1279,1744086630410602,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.653000,-123.625000,128.442001,169.496994,121.698997,345.429993,-125.000000,-686.000000,1837.000000,295.000000,506.000000,355.000000,1744086630236932
1279,1744086630416193,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.766006,-123.717003,128.537003,169.608994,121.806000,345.654999,-302.000000,-680.000000,1932.000000,314.000000,345.000000,328.000000,1744086630236932
1279,1744086630420654,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.822998,-123.768997,128.597000,169.695999,121.864998,345.792999,-238.000000,-607.000000,2028.000000,-22.000000,265.000000,293.000000,1744086630236932
1279,1744086630426189,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.899002,-123.859001,128.679993,169.807007,121.947998,345.963989,51.000000,-668.000000,1583.000000,15.000000,455.000000,136.000000,1744086630236932
1279,1744086630430659,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,169.949997,-123.954002,128.768005,169.921005,122.012001,346.105988,227.000000,-791.000000,1929.000000,442.000000,430.000000,405.000000,1744086630236932
1279,1744086630436206,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,170.000000,-124.052002,128.865005,169.996994,122.085999,346.312012,441.000000,-593.000000,1897.000000,470.000000,197.000000,293.000000,1744086630236932
1279,1744086630440689,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,170.057007,-124.109001,128.914001,170.119003,122.167000,346.500000,244.000000,-379.000000,1699.000000,133.000000,478.000000,426.000000,1744086630236932
1279,1744086630446226,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,170.164993,-124.184998,129.001999,170.237000,122.250999,346.684998,442.000000,-649.000000,1948.000000,0.000000,424.000000,363.000000,1744086630236932
1279,1744086630450656,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,170.237000,-124.237999,129.063004,170.322006,122.308998,346.808990,488.000000,-862.000000,1835.000000,150.000000,339.000000,236.000000,1744086630236932
1279,1744086630456202,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,170.360001,-124.323997,129.143997,170.419006,122.392998,347.000000,317.000000,-829.000000,1641.000000,328.000000,431.000000,209.000000,1744086630236932
1279,1744086630460702,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,170.503998,-124.411003,129.233002,170.520004,122.462997,347.130005,409.000000,-726.000000,1921.000000,249.000000,383.000000,389.000000,1744086630236932
1279,1744086630466255,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,170.682999,-124.497002,129.311005,170.598999,122.551003,347.316010,170.000000,-552.000000,1560.000000,13.000000,234.000000,236.000000,1744086630236932
1279,1744086630470788,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,170.811005,-124.544998,129.363998,170.725998,122.626999,347.500000,225.000000,-579.000000,1482.000000,-57.000000,411.000000,459.000000,1744086630236932
1279,1744086630476414,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,170.966995,-124.606003,129.412994,170.800995,122.681000,347.618988,41.000000,-609.000000,1861.000000,165.000000,538.000000,229.000000,1744086630236932
1279,1744086630480944,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.046005,-124.658997,129.488007,170.906998,122.765999,347.773987,-18.000000,-637.000000,2099.000000,233.000000,397.000000,231.000000,1744086630236932
1279,1744086630486523,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.156998,-124.737000,129.570999,170.998001,122.839996,347.957001,-20.000000,-732.000000,1732.000000,107.000000,403.000000,434.000000,1744086630236932
1279,1744086630491069,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.261002,-124.803001,129.645004,171.106995,122.886002,348.071014,-231.000000,-551.000000,1678.000000,-154.000000,487.000000,189.000000,1744086630236932
1279,1744086630496582,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.356003,-124.870003,129.710007,171.216003,122.968002,348.229004,-44.000000,-733.000000,1504.000000,45.000000,339.000000,366.000000,1744086630236932
1279,1744086630500996,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.404007,-124.917000,129.755997,171.272003,123.015999,348.343994,0.000000,-873.000000,1568.000000,144.000000,295.000000,327.000000,1744086630236932
1279,1744086630506478,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.462997,-124.987999,129.828003,171.317993,123.084999,348.515015,145.000000,-691.000000,1926.000000,302.000000,526.000000,166.000000,1744086630236932
1279,1744086630510991,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.503998,-125.040001,129.880005,171.388000,123.155998,348.661987,122.000000,-744.000000,2140.000000,243.000000,578.000000,422.000000,1744086630236932
1279,1744086630516562,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.585007,-125.109001,129.953003,171.500000,123.217003,348.825012,327.000000,-697.000000,1878.000000,5.000000,368.000000,235.000000,1744086630236932
1279,1744086630521029,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.585007,-125.109001,129.953003,171.500000,123.217003,348.825012,327.000000,-697.000000,1878.000000,5.000000,368.000000,235.000000,1744086630236932
1279,1744086630526580,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.669998,-125.176003,130.020996,171.587006,123.255997,348.920990,212.000000,-687.000000,1761.000000,11.000000,368.000000,413.000000,1744086630236932
1279,1744086630531060,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.742996,-125.249001,130.084000,171.639999,123.317001,349.083008,390.000000,-487.000000,1950.000000,79.000000,407.000000,334.000000,1744086630236932
1279,1744086630536553,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.796997,-125.295998,130.138000,171.714005,123.365997,349.194000,247.000000,-629.000000,1979.000000,317.000000,274.000000,398.000000,1744086630236932
1279,1744086630540962,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.901993,-125.358002,130.214005,171.764999,123.429001,349.360992,128.000000,-685.000000,1671.000000,361.000000,232.000000,140.000000,1744086630236932
1279,1744086630546517,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,171.970993,-125.397003,130.264008,171.841995,123.490997,349.507996,235.000000,-607.000000,1633.000000,129.000000,327.000000,293.000000,1744086630236932
1279,1744086630551002,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.074005,-125.459000,130.332993,171.936005,123.538002,349.653992,287.000000,-698.000000,1841.000000,-62.000000,436.000000,377.000000,1744086630236932
1279,1744086630555533,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.154999,-125.528000,130.395004,172.028000,123.573997,349.759003,-156.000000,-801.000000,1907.000000,-33.000000,484.000000,230.000000,1744086630236932
1279,1744086630561139,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.231995,-125.595001,130.457993,172.106003,123.630997,349.908997,123.000000,-763.000000,1998.000000,225.000000,325.000000,256.000000,1744086630236932
1279,1744086630565615,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.289993,-125.641998,130.503006,172.160995,123.675003,350.005005,220.000000,-649.000000,1998.000000,236.000000,291.000000,373.000000,1744086630236932
1279,1744086630571164,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.365005,-125.702003,130.570999,172.244995,123.724998,350.157990,69.000000,-739.000000,1709.000000,222.000000,305.000000,396.000000,1744086630236932
1279,1744086630575652,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.404007,-125.745003,130.610001,172.296997,123.783997,350.277008,151.000000,-599.000000,1587.000000,98.000000,229.000000,289.000000,1744086630236932
1279,1744086630581173,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.466003,-125.807999,130.677994,172.384995,123.838997,350.398987,227.000000,-619.000000,1717.000000,-43.000000,202.000000,391.000000,1744086630236932
1279,1744086630585644,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.518997,-125.852997,130.725998,172.440002,123.869003,350.480011,273.000000,-689.000000,1970.000000,15.000000,296.000000,358.000000,1744086630236932
1279,1744086630591251,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.632004,-125.910004,130.774994,172.522003,123.917999,350.630005,257.000000,-608.000000,1805.000000,155.000000,460.000000,334.000000,1744086630236932
1279,1744086630595762,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.742004,-125.969002,130.835999,172.610001,123.957001,350.718994,171.000000,-707.000000,1979.000000,278.000000,501.000000,270.000000,1744086630236932
1279,1744086630601342,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.828003,-126.028999,130.901001,172.660995,124.018997,350.843994,196.000000,-799.000000,1544.000000,274.000000,420.000000,221.000000,1744086630236932
1279,1744086630605815,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.889999,-126.068001,130.940994,172.727997,124.082001,350.968994,49.000000,-729.000000,1763.000000,191.000000,282.000000,339.000000,1744086630236932
1279,1744086630611412,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,172.985001,-126.125000,131.005005,172.811996,124.135002,351.095001,99.000000,-636.000000,1946.000000,37.000000,333.000000,382.000000,1744086630236932
1279,1744086630615912,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,173.044998,-126.161003,131.042999,172.878006,124.164001,351.167999,199.000000,-524.000000,1816.000000,-78.000000,415.000000,371.000000,1744086630236932
1279,1744086630621381,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,173.119003,-126.216003,131.091995,172.953003,124.220001,351.302002,-107.000000,-673.000000,1666.000000,30.000000,253.000000,370.000000,1744086630236932
1279,1744086630625741,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,173.177994,-126.271004,131.145996,173.018997,124.258003,351.385986,-46.000000,-677.000000,1745.000000,207.000000,177.000000,419.000000,1744086630236932
1279,1744086630631204,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,173.177994,-126.271004,131.145996,173.018997,124.258003,351.385986,-46.000000,-677.000000,1745.000000,207.000000,177.000000,419.000000,1744086630236932
1279,1744086630635602,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,173.229004,-126.321999,131.201004,173.091995,124.311996,351.516998,280.000000,-697.000000,1877.000000,258.000000,378.000000,259.000000,1744086630236932
